cycle,poolId,token,swapFeeUSD,swapFeeTokenAmount,joinExitFeeUSD,joinExitFeeTokenAmount,totalUSD,totalToken
7,0x5c6ee304399dbdb9c8ef030ab642b10820db8f56000200000000000000000014,ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,1216.3905669215515,0.9358512163509884,0.0,0.0,1216.3905669215515,0.9358512163509884
7,0x6a5ead5433a50472642cd268e584dafa5a394490000200000000000000000366,ethereum:ethereum:0x5a98fcbea516cf06857215779fd812ca3bef1b32,0.0,180.7963184756809,,,0.0,180.7963184756809
7,0x6a5ead5433a50472642cd268e584dafa5a394490000200000000000000000366,ethereum:ethereum:0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0.0,0.15926053611156785,,,0.0,0.15926053611156785
7,0x7b50775383d3d6f0215a8f290f2c9e2eebbeceb20000000000000000000000fe,ethereum:0x2bbf681cc4eb09218bee85ea2a5d3d13fa40fc0c,51974.38340637627,51031.00226481777,,,51974.38340637627,51031.00226481777
7,0x7b50775383d3d6f0215a8f290f2c9e2eebbeceb20000000000000000000000fe,ethereum:0x804cdb9116a10bb78768d3252355a1b18067bf8f,48359.80999553454,47876.832011022736,,,48359.80999553454,47876.832011022736
7,0x7b50775383d3d6f0215a8f290f2c9e2eebbeceb20000000000000000000000fe,ethereum:0x9210f1204b5a24742eba12f710636d76240df3d0,66201.71701516381,65439.32328490275,,,66201.71701516381,65439.32328490275
7,0x8167a1117691f39e05e9131cfa88f0e3a620e96700020000000000000000038c,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0021805006516292763,,,,
7,0x8167a1117691f39e05e9131cfa88f0e3a620e96700020000000000000000038c,ethereum:ethereum:0xcdf7028ceab81fa0c6971208e83fa7872994bee5,0.0,212.58093114064675,,,,
7,0x85370d9e3bb111391cc89f6de344e801760461830002000000000000000001ef,ethereum:ethereum:0x2ba592f78db6436527729929aaf6c908497cb200,0.0,0.002248485333530968,,,,
7,0x85370d9e3bb111391cc89f6de344e801760461830002000000000000000001ef,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,2.4e-05,,,,
7,0x8eb6c82c3081bbbd45dcac5afa631aac53478b7c000100000000000000000270,ethereum:0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,68.95925943246823,0.00354283132,1265.7206074913875,0.06572714,1334.6798669238556,0.06926997132
7,0x8eb6c82c3081bbbd45dcac5afa631aac53478b7c000100000000000000000270,ethereum:0x798d1be841a82a273720ce31c822c61a67a601c3,13.60532784166131,0.0039795093812,0.0,0.0,13.60532784166131,0.0039795093812
7,0x8eb6c82c3081bbbd45dcac5afa631aac53478b7c000100000000000000000270,ethereum:0xba485b556399123261a5f9c95d413b4f93107407,41.229368865002364,22.2429925128107,0.0,0.0,41.229368865002364,22.2429925128107
7,0x8eb6c82c3081bbbd45dcac5afa631aac53478b7c000100000000000000000270,ethereum:ethereum:0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0.0,0.00354283132,0.0,0.06572714,0.0,0.06926997132
7,0x8eb6c82c3081bbbd45dcac5afa631aac53478b7c000100000000000000000270,ethereum:ethereum:0x798d1be841a82a273720ce31c822c61a67a601c3,0.0,0.0039795093812,0.0,0.0,0.0,0.0039795093812
7,0x8eb6c82c3081bbbd45dcac5afa631aac53478b7c000100000000000000000270,ethereum:ethereum:0xba485b556399123261a5f9c95d413b4f93107407,0.0,22.2429925128107,0.0,0.0,0.0,22.2429925128107
7,0x8f4205e1604133d1875a3e771ae7e4f2b086563900020000000000000000010e,ethereum:0x43d4a3cd90ddd2f8f4f693170c9c8098163502ad,1.7041717397901281,32.382395452277336,314.4418128405012,5752.037204817405,316.1459845802913,5784.419600269683
7,0x8f4205e1604133d1875a3e771ae7e4f2b086563900020000000000000000010e,ethereum:0xba100000625a3754423978a60c9317c58a424e3d,1.7403514643196745,0.3361265813971628,0.0,0.0,1.7403514643196745,0.3361265813971628
7,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40000200000000000000000182,ethereum:0x6810e776880c02933d47db1b9fc05908e5386b96,7.632077052189311,0.06578285596513328,150.2366217640429,1.3279517948091153,157.8686988162322,1.3937346507742485
7,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40000200000000000000000182,ethereum:0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,20.422305961043328,241.60800658735428,0.0,0.0,20.422305961043328,241.60800658735428
7,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40000200000000000000000182,ethereum:ethereum:0x6810e776880c02933d47db1b9fc05908e5386b96,0.0,0.06578285596513328,0.0,1.3279517948091153,0.0,1.3937346507742485
7,0x92762b42a06dcdddc5b7362cfb01e631c4d44b40000200000000000000000182,ethereum:ethereum:0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0.0,241.60800658735428,0.0,0.0,0.0,241.60800658735428
7,0x96646936b91d6b9d7d0c47c496afbf3d6ec7b6f8000200000000000000000019,ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,500.4894906702662,500.59207702720005,3901.967697406917,3902.950006,4402.457188077184,4403.5420830272
7,0x96646936b91d6b9d7d0c47c496afbf3d6ec7b6f8000200000000000000000019,ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,503.3770722971854,0.3820676751831953,0.0,0.0,503.3770722971854,0.3820676751831953
7,0x99a14324cfd525a34bbc93ac7e348929909d57fd00020000000000000000030e,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.07987999535272262,0.0,1.5394367933866584,0.0,1.6193167887393811
7,0x99a14324cfd525a34bbc93ac7e348929909d57fd00020000000000000000030e,ethereum:ethereum:0xd084944d3c05cd115c09d072b9f44ba3e0e45921,0.0,3.3134828026249292,0.0,0.0,0.0,3.3134828026249292
7,0xa02e4b3d18d4e6b8d18ac421fbc3dfff8933c40a00020000000000000000004b,ethereum:ethereum:0x7d1afa7b718fb893db30a3abc0cfc608aacfebb0,0.0,3.486174321758562,0.0,16.794344913549462,0.0,20.280519235308024
7,0xa02e4b3d18d4e6b8d18ac421fbc3dfff8933c40a00020000000000000000004b,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0023835806084778195,0.0,0.0,0.0,0.0023835806084778195
7,0xa13a9247ea42d743238089903570127dda72fe4400000000000000000000035d,ethereum:ethereum:0x2f4eb100552ef93840d5adc30560e5513dfffacb,0.0,1550.751604554035,,,0.0,1550.751604554035
7,0xa13a9247ea42d743238089903570127dda72fe4400000000000000000000035d,ethereum:ethereum:0x82698aecc9e28e9bb27608bd52cf57f704bd1b83,0.0,1695.3735536153997,,,0.0,1695.3735536153997
7,0xa13a9247ea42d743238089903570127dda72fe4400000000000000000000035d,ethereum:ethereum:0xae37d54ae477268b9997d4161b96b8200755935c,0.0,245.39099215776753,,,0.0,245.39099215776753
7,0xa6f548df93de924d73be7d25dc02554c6bd66db500020000000000000000000e,ethereum:ethereum:0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0.0,0.005623272756,0.0,0.0310795,0.0,0.036702772756
7,0xa6f548df93de924d73be7d25dc02554c6bd66db500020000000000000000000e,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.08061547460588317,0.0,0.0,0.0,0.08061547460588317
7,0xa7ff759dbef9f3efdd1d59beee44b966acafe214000200000000000000000180,ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,1.4408448170971742,1.4401575812,0.0,0.0,1.4408448170971742,1.4401575812
7,0xa7ff759dbef9f3efdd1d59beee44b966acafe214000200000000000000000180,ethereum:0xab846fb6c81370327e784ae7cbb6d6a6af6ff4bf,1.290808823853187,4.174955421362978,58.216453889078,189.8060819367518,59.50726271293119,193.98103735811478
7,0xa7ff759dbef9f3efdd1d59beee44b966acafe214000200000000000000000180,ethereum:ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,1.4401575812,0.0,0.0,0.0,1.4401575812
7,0xa7ff759dbef9f3efdd1d59beee44b966acafe214000200000000000000000180,ethereum:ethereum:0xab846fb6c81370327e784ae7cbb6d6a6af6ff4bf,0.0,4.174955421362978,0.0,189.8060819367518,0.0,193.98103735811478
7,0xae7bfd6fa54259fc477879712eebe34164d3a84f000200000000000000000376,ethereum:ethereum:0x24e79e946dea5482212c38aab2d0782f04cdb0e0,0.0,0.015016782196715399,,,0.0,0.015016782196715399
7,0xae7bfd6fa54259fc477879712eebe34164d3a84f000200000000000000000376,ethereum:ethereum:0x7fc66500c84a76ad7e9c93437bfc5ac33e2ddae9,0.0,0.008863691038622414,,,0.0,0.008863691038622414
7,0xb460daa847c45f1c4a41cb05bfb3b51c92e41b36000200000000000000000194,ethereum:0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,193.05905742394114,0.009885790700000001,0.0,0.0,193.05905742394114,0.009885790700000001
7,0xb460daa847c45f1c4a41cb05bfb3b51c92e41b36000200000000000000000194,ethereum:0x3472a5a71965499acd81997a54bba8d852c6e53d,192.9298857633919,54.38838324874602,1423.0724987177143,406.9494431941228,1616.0023844811062,461.33782644286885
7,0xb460daa847c45f1c4a41cb05bfb3b51c92e41b36000200000000000000000194,ethereum:ethereum:0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,0.0,0.009885790700000001,0.0,0.0,0.0,0.009885790700000001
7,0xb460daa847c45f1c4a41cb05bfb3b51c92e41b36000200000000000000000194,ethereum:ethereum:0x3472a5a71965499acd81997a54bba8d852c6e53d,0.0,54.38838324874602,0.0,406.9494431941228,0.0,461.33782644286885
7,0xbaeec99c90e3420ec6c1e7a769d2a856d2898e4d00020000000000000000008a,ethereum:ethereum:0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,0.0,1.4430588429221078,,,,
7,0xbaeec99c90e3420ec6c1e7a769d2a856d2898e4d00020000000000000000008a,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0009159757956263184,,,,
7,0xbf96189eee9357a95c7719f4f5047f76bde804e5000200000000000000000087,ethereum:ethereum:0x5a98fcbea516cf06857215779fd812ca3bef1b32,0.0,262.2951526179961,0.0,1560.076652065179,0.0,1822.371804683175
7,0xbf96189eee9357a95c7719f4f5047f76bde804e5000200000000000000000087,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.26155762939628374,0.0,0.0,0.0,0.26155762939628374
7,0xcfca23ca9ca720b6e98e3eb9b6aa0ffc4a5c08b9000200000000000000000274,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.32516557018688336,0.0,7.60944140304721,0.0,7.934606973234094
7,0xcfca23ca9ca720b6e98e3eb9b6aa0ffc4a5c08b9000200000000000000000274,ethereum:ethereum:0xc0c293ce456ff0ed870add98a0828dd4d2903dbf,0.0,209.870121318965,0.0,0.0,0.0,209.870121318965
7,0xde8c195aa41c11a0c4787372defbbddaa31306d2000200000000000000000181,ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,3.4154742949266157,0.0026200270234191638,107.82224773820113,0.08160585968715077,111.23772203312774,0.08422588671056994
7,0xde8c195aa41c11a0c4787372defbbddaa31306d2000200000000000000000181,ethereum:0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,9.110182594393248,103.79848172995509,0.0,0.0,9.110182594393248,103.79848172995509
7,0xde8c195aa41c11a0c4787372defbbddaa31306d2000200000000000000000181,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0026200270234191638,0.0,0.08160585968715077,0.0,0.08422588671056994
7,0xde8c195aa41c11a0c4787372defbbddaa31306d2000200000000000000000181,ethereum:ethereum:0xdef1ca1fb7fbcdc777520aa7f396b4e015f497ab,0.0,103.79848172995509,0.0,0.0,0.0,103.79848172995509
7,0xe8cc7e765647625b95f59c15848379d10b9ab4af0002000000000000000001de,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.029743565639655266,0.0,0.0,0.0,0.029743565639655266
7,0xe8cc7e765647625b95f59c15848379d10b9ab4af0002000000000000000001de,ethereum:ethereum:0xf203ca1769ca8e9e8fe1da9d147db68b6c919817,0.0,227.37709852794086,0.0,2395.308728409279,0.0,2622.6858269372196
7,0xefaa1604e82e1b3af8430b90192c1b9e8197e377000200000000000000000021,ethereum:ethereum:0xc00e94cb662c3520282e6f5717214004a7f26888,0.0,13.088502718377871,0.0,209.56301026490365,0.0,222.65151298328152
7,0xefaa1604e82e1b3af8430b90192c1b9e8197e377000200000000000000000021,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.3695091221351945,0.0,0.0,0.0,0.3695091221351945
7,0xf3aeb3abba741f0eece8a1b1d2f11b85899951cb000200000000000000000351,ethereum:ethereum:0x8d6cebd76f18e1558d4db88138e2defb3909fad6,0.0,306.3504795663061,0.0,221.19941946197596,0.0,527.5498990282821
7,0xf3aeb3abba741f0eece8a1b1d2f11b85899951cb000200000000000000000351,ethereum:ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,332.42494692080004,0.0,0.0,0.0,332.42494692080004
7,0xf4c0dd9b82da36c07605df83c8a416f11724d88b000200000000000000000026,ethereum:ethereum:0x6810e776880c02933d47db1b9fc05908e5386b96,0.0,0.8270491698700188,0.0,3.6801148217568738,0.0,4.507163991626893
7,0xf4c0dd9b82da36c07605df83c8a416f11724d88b000200000000000000000026,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.033542307965572976,0.0,0.0,0.0,0.033542307965572976
8,0x0578292cb20a443ba1cde459c985ce14ca2bdee5000100000000000000000269,ethereum:ethereum:0x616e8bfa43f920657b3497dbf40d6b1a02d4608d,0.0,2.1116990442953867,0.0,0.0,0.0,2.1116990442953867
8,0x0578292cb20a443ba1cde459c985ce14ca2bdee5000100000000000000000269,ethereum:ethereum:0xba485b556399123261a5f9c95d413b4f93107407,0.0,6.970940985801218,0.0,477.9662561517065,0.0,484.9371971375077
8,0x0578292cb20a443ba1cde459c985ce14ca2bdee5000100000000000000000269,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.02878276662398557,0.0,0.0,0.0,0.02878276662398557
8,0x06df3b2bbb68adc8b0e302443692037ed9f91b42000000000000000000000063,ethereum:0x6b175474e89094c44da98b954eedeac495271d0f,18685.837721626896,18687.78328623124,1063.657256690336,1063.228648586878,19749.494978317234,19751.011934818118
8,0x06df3b2bbb68adc8b0e302443692037ed9f91b42000000000000000000000063,ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,36777.02437142002,36777.006440682,1464.1131166958126,1462.780271,38241.13748811583,38239.786711682005
8,0x06df3b2bbb68adc8b0e302443692037ed9f91b42000000000000000000000063,ethereum:0xdac17f958d2ee523a2206206994597c13d831ec7,19683.271253838127,19681.1650492148,2262.467150054,2260.966756,21945.738403892126,21942.131805214798
8,0x072f14b85add63488ddad88f855fda4a99d6ac9b000200000000000000000027,ethereum:ethereum:0xc011a73ee8576fb46f5e1c5751ca3b9fe0af2a6f,0.0,7.261692600275621,,,,
8,0x072f14b85add63488ddad88f855fda4a99d6ac9b000200000000000000000027,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.007806675806582608,,,,
8,0x0b09dea16768f0799065c475be02919503cb2a3500020000000000000000001a,ethereum:0x6b175474e89094c44da98b954eedeac495271d0f,340.6275215815684,340.7181893562805,0.0,0.0,340.6275215815684,340.7181893562805
8,0x0b09dea16768f0799065c475be02919503cb2a3500020000000000000000001a,ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,305.00222839966244,0.20916417055874192,424.6845418287429,0.28732472789115965,729.6867702284053,0.4964888984499016
8,0x0fd5663d4893ae0d579d580584806aadd2dd0b8b000200000000000000000367,ethereum:ethereum:0xae78736cd615f374d3085123a210448e74fc6393,0.0,0.12966177912595986,,,0.0,0.12966177912595986
8,0x0fd5663d4893ae0d579d580584806aadd2dd0b8b000200000000000000000367,ethereum:ethereum:0xd33526068d116ce69f19a9ee46f0bd304f21a51f,0.0,11.71224164556086,,,0.0,11.71224164556086
8,0x178e029173417b1f9c8bc16dcec6f697bc32374600000000000000000000025d,ethereum:ethereum:0x586aa273f262909eef8fa02d90ab65f5015e0516,0.0,8.567458224209442,0.0,20.39020197128908,0.0,28.957660195498523
8,0x178e029173417b1f9c8bc16dcec6f697bc32374600000000000000000000025d,ethereum:ethereum:0x6b175474e89094c44da98b954eedeac495271d0f,0.0,75.48268719656889,0.0,0.0,0.0,75.48268719656889
8,0x178e029173417b1f9c8bc16dcec6f697bc32374600000000000000000000025d,ethereum:ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,0.0,61.2870873552,0.0,0.0,0.0,61.2870873552
8,0x17ddd9646a69c9445cd8a9f921d4cd93bf50d108000200000000000000000159,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0006742752140188783,0.0,0.0,0.0,0.0006742752140188783
8,0x17ddd9646a69c9445cd8a9f921d4cd93bf50d108000200000000000000000159,ethereum:ethereum:0xf2051511b9b121394fa75b8f7d4e7424337af687,0.0,0.26944064212204033,0.0,5.3060527545014065,0.0,5.575493396623447
8,0x25accb7943fd73dda5e23ba6329085a3c24bfb6a000200000000000000000387,ethereum:ethereum:0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0.0,0.2730142173659691,,,0.0,0.2730142173659691
8,0x25accb7943fd73dda5e23ba6329085a3c24bfb6a000200000000000000000387,ethereum:ethereum:0xa13a9247ea42d743238089903570127dda72fe44,0.0,522.7996371222517,,,0.0,522.7996371222517
8,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,ethereum:0x43d4a3cd90ddd2f8f4f693170c9c8098163502ad,3.1845767183863156,58.831739426353195,93.87330675902436,1707.0496846173523,97.05788347741067,1765.8814240437055
8,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,ethereum:0x43d4a3cd90ddd2f8f4f693170c9c8098163502ad,3.1845767183863156,58.831739426353195,93.87330675902436,1707.0496846173523,97.05788347741067,1765.8814240437055
8,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4.5303093448047305,4.531104264,0.0,0.0,4.5303093448047305,4.531104264
8,0x27c9f71cc31464b906e0006d4fcbc8900f48f15f00020000000000000000010f,ethereum:0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,4.5303093448047305,4.531104264,0.0,0.0,4.5303093448047305,4.531104264
8,0x2d011adf89f0576c9b722c28269fcb5d50c2d17900020000000000000000024d,ethereum:ethereum:0x5c6ee304399dbdb9c8ef030ab642b10820db8f56,0.0,1.0904332527719036,0.0,0.0,0.0,1.0904332527719036
8,0x2d011adf89f0576c9b722c28269fcb5d50c2d17900020000000000000000024d,ethereum:ethereum:0xf24d8651578a55b0c119b9910759a351a3458895,0.0,2.5588459251067683,0.0,2.614253698978179,0.0,5.173099624084948
8,0x2d344a84bac123660b021eebe4eb6f12ba25fe8600020000000000000000018a,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0042097142708744815,0.0,0.0,0.0,0.0042097142708744815
8,0x2d344a84bac123660b021eebe4eb6f12ba25fe8600020000000000000000018a,ethereum:ethereum:0xed1480d12be41d92f36f5f7bdd88212e381a3677,0.0,454.2330379404054,0.0,35519.575885854436,0.0,35973.808923794844
8,0x32296969ef14eb0c6d29669c550d4a0449130230000200000000000000000080,ethereum:ethereum:0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0.0,3.8504755258161425,0.0,94.44005242632291,0.0,98.29052795213904
8,0x32296969ef14eb0c6d29669c550d4a0449130230000200000000000000000080,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,7.4193804595319826,0.0,0.0,0.0,7.4193804595319826
8,0x350196326aeaa9b98f1903fb5e8fc2686f85318c000200000000000000000084,ethereum:ethereum:0x81f8f0bb1cb2a06649e51913a151f0e7ef6fa321,0.0,2.1229667642725345,0.0,58.642869688502,0.0,60.765836452774536
8,0x350196326aeaa9b98f1903fb5e8fc2686f85318c000200000000000000000084,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.0031427323804633423,0.0,0.0,0.0,0.0031427323804633423
8,0x3dd0843a028c86e0b760b1a76929d1c5ef93a2dd000200000000000000000249,ethereum:ethereum:0x5c6ee304399dbdb9c8ef030ab642b10820db8f56,0.0,17.558440525506267,0.0,0.0,0.0,17.558440525506267
8,0x3dd0843a028c86e0b760b1a76929d1c5ef93a2dd000200000000000000000249,ethereum:ethereum:0x616e8bfa43f920657b3497dbf40d6b1a02d4608d,0.0,90.8370498475969,0.0,765.9884508142463,0.0,856.8255006618432
8,0x3f7c10701b14197e2695dec6428a2ca4cf7fc3b800020000000000000000023c,ethereum:0x888888435fde8e7d4c54cab67f206e4199454c60,186.1619851392775,449.509182489442,1238.2173003258474,2985.173355785606,1424.379285465125,3434.682538275048
8,0x3f7c10701b14197e2695dec6428a2ca4cf7fc3b800020000000000000000023c,ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,149.13428572480265,0.10735364439707026,0.0,0.0,149.13428572480265,0.10735364439707026
8,0x3f7c10701b14197e2695dec6428a2ca4cf7fc3b800020000000000000000023c,ethereum:ethereum:0x888888435fde8e7d4c54cab67f206e4199454c60,0.0,449.509182489442,0.0,2985.173355785606,0.0,3434.682538275048
8,0x3f7c10701b14197e2695dec6428a2ca4cf7fc3b800020000000000000000023c,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.10735364439707026,0.0,0.0,0.0,0.10735364439707026
8,0x441b8a1980f2f2e43a9397099d15cc2fe6d3625000020000000000000000035f,ethereum:0x41d5d79431a913c4ae7d69a668ecdfe5ff9dfb68,68.83212868774872,1.0345648263451732,,,68.83212868774872,1.0345648263451732
8,0x441b8a1980f2f2e43a9397099d15cc2fe6d3625000020000000000000000035f,ethereum:0x865377367054516e17014ccded1e7d814edc9ce4,71.68813112137134,71.7590003225125,,,71.68813112137134,71.7590003225125
8,0x48607651416a943bf5ac71c41be1420538e78f87000200000000000000000327,ethereum:ethereum:0x6f80310ca7f2c654691d1383149fa1a57d8ab1f8,0.0,1617.957009493677,0.0,13203.685983026242,0.0,14821.642992519919
8,0x48607651416a943bf5ac71c41be1420538e78f87000200000000000000000327,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.05256046835196695,0.0,0.0,0.0,0.05256046835196695
8,0x496ff26b76b8d23bbc6cf1df1eee4a48795490f7000200000000000000000377,ethereum:ethereum:0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0.0,0.007100102568034642,,,0.0,0.007100102568034642
8,0x496ff26b76b8d23bbc6cf1df1eee4a48795490f7000200000000000000000377,ethereum:ethereum:0xc00e94cb662c3520282e6f5717214004a7f26888,0.0,0.7724506301575782,,,0.0,0.7724506301575782
8,0x4ce0bd7debf13434d3ae127430e9bd4291bfb61f00020000000000000000038b,ethereum:ethereum:0xa13a9247ea42d743238089903570127dda72fe44,0.0,664.2987548534618,,,0.0,664.2987548534618
8,0x4ce0bd7debf13434d3ae127430e9bd4291bfb61f00020000000000000000038b,ethereum:ethereum:0xaf5191b0de278c7286d6c7cc6ab6bb8a73ba2cd6,0.0,1357.8873897969186,,,0.0,1357.8873897969186
8,0x5122e01d819e58bb2e22528c0d68d310f0aa6fd7000200000000000000000163,ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,65.04632915794322,0.046422143865853874,0.0,0.0,65.04632915794322,0.046422143865853874
8,0x5122e01d819e58bb2e22528c0d68d310f0aa6fd7000200000000000000000163,ethereum:0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,76.58210234982492,217.51283433778002,937.7108010988318,2646.52781822,1014.2929034486567,2864.04065255778
8,0x5122e01d819e58bb2e22528c0d68d310f0aa6fd7000200000000000000000163,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.046422143865853874,0.0,0.0,0.0,0.046422143865853874
8,0x5122e01d819e58bb2e22528c0d68d310f0aa6fd7000200000000000000000163,ethereum:ethereum:0xcfeaead4947f0705a14ec42ac3d44129e1ef3ed5,0.0,217.51283433778002,0.0,2646.52781822,0.0,2864.04065255778
8,0x5b3240b6be3e7487d61cd1afdfc7fe4fa1d81e6400000000000000000000037b,ethereum:ethereum:0x865377367054516e17014ccded1e7d814edc9ce4,0.0,58.50686345278335,,,0.0,58.50686345278335
8,0x5b3240b6be3e7487d61cd1afdfc7fe4fa1d81e6400000000000000000000037b,ethereum:ethereum:0xa13a9247ea42d743238089903570127dda72fe44,0.0,1.804,,,0.0,1.804
8,0x5c6ee304399dbdb9c8ef030ab642b10820db8f56000200000000000000000014,ethereum:0xba100000625a3754423978a60c9317c58a424e3d,4406.507189531654,712.199606658234,121335.50311184498,20089.90445312582,125742.01030137663,20802.10405978405
8,0x5c6ee304399dbdb9c8ef030ab642b10820db8f56000200000000000000000014,ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,5326.850347523179,3.9851759561878066,0.0,0.0,5326.850347523179,3.9851759561878066
8,0x6a5ead5433a50472642cd268e584dafa5a394490000200000000000000000366,ethereum:ethereum:0x5a98fcbea516cf06857215779fd812ca3bef1b32,0.0,165.8116432982501,,,0.0,165.8116432982501
8,0x6a5ead5433a50472642cd268e584dafa5a394490000200000000000000000366,ethereum:ethereum:0x7f39c581f595b53c5cb19bd0b3f8da6c935e2ca0,0.0,0.1676986082794239,,,0.0,0.1676986082794239
8,0x7b50775383d3d6f0215a8f290f2c9e2eebbeceb20000000000000000000000fe,ethereum:0x2bbf681cc4eb09218bee85ea2a5d3d13fa40fc0c,20914.44928851262,20654.372615859036,,,20914.44928851262,20654.372615859036
8,0x7b50775383d3d6f0215a8f290f2c9e2eebbeceb20000000000000000000000fe,ethereum:0x804cdb9116a10bb78768d3252355a1b18067bf8f,9087.429041158977,9021.546653971265,,,9087.429041158977,9021.546653971265
8,0x7b50775383d3d6f0215a8f290f2c9e2eebbeceb20000000000000000000000fe,ethereum:0x9210f1204b5a24742eba12f710636d76240df3d0,17609.374131481345,17533.53833266396,,,17609.374131481345,17533.53833266396
8,0x8167a1117691f39e05e9131cfa88f0e3a620e96700020000000000000000038c,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,0.007295348253451869,,,,
8,0x8167a1117691f39e05e9131cfa88f0e3a620e96700020000000000000000038c,ethereum:ethereum:0xcdf7028ceab81fa0c6971208e83fa7872994bee5,0.0,910.5981496284386,,,,
8,0x85370d9e3bb111391cc89f6de344e801760461830002000000000000000001ef,ethereum:ethereum:0x2ba592f78db6436527729929aaf6c908497cb200,0.0,0.0054029455587660214,,,,
8,0x85370d9e3bb111391cc89f6de344e801760461830002000000000000000001ef,ethereum:ethereum:0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,0.0,1.6000000000000003e-05,,,,
